Chamber,State,First_Name,Middle_Name,Last_Name,Suffix,Party,Congressional_Year
House,West Virginia,Mick,,Staton,,R,1981
House,West Virginia,Nick,,Rahall,,D,1981
House,Wisconsin,Les,,Aspin,,D,1981
House,Wisconsin,Robert,,Kastenmeier,,D,1981
House,Wisconsin,Steve,,Gunderson,,R,1981
House,Wisconsin,Clement,J.,Zablocki,,D,1981
House,Wisconsin,Henry,S.,Reuss,,D,1981
House,Wisconsin,Tom,,Petri,,R,1981
House,Wisconsin,Dave,,Obey,,D,1981
House,Wisconsin,Toby,,Roth,,R,1981
House,Wisconsin,Jim,,Sensenbrenner,,R,1981
House,Wyoming,Dick,,Cheney,,R,1981
